ticker_h,CIK,EIN,FY,CEO Names,10-K Total Word Count,LTS Total Word Count,LTS Promo Word Count,LTS Preven Word Count,LTS Promo Words Proportion of LTS Total Word Count,LTS Preven Words Proportion of LTS Total Word Count
LMT,936468.0,5-21893632,2006,Robert J. Stevens,39173,971,36,44,0.037005336,0.045418027
LMT,936468.0,5-21893632,2007,Ralph D. Heath,45791,973,64,79,0.065307287,0.08157818900000001
LMT,936468.0,5-21893632,2008,Ralph D. Heath,38022,963,78,90,0.081433634,0.093039574
LMT,936468.0,5-21893632,2009,Ralph D. Heath,32857,935,77,23,0.082756363,0.02503005
LMT,936468.0,5-21893632,2010,Linda R. Gooden,42133,983,136,16,0.138162274,0.015828363
LMT,936468.0,5-21893632,2011,Larry A. Lawson,37543,895,58,66,0.065000892,0.073779549
LMT,936468.0,5-21893632,2012,Marillyn Hewson,43531,1579,67,100,0.042155267,0.06317784
LMT,936468.0,5-21893632,2013,Marillyn Hewson,33999,821,84,15,0.10209587099999999,0.018600624
LMT,936468.0,5-21893632,2014,Marillyn Hewson,50496,997,51,71,0.05134622,0.071463107
LMT,936468.0,5-21893632,2015,Sondra L. Barbour,46828,862,95,22,0.110404968,0.025560324
LMT,936468.0,5-21893632,2016,Marillyn A. Hewson,42021,984,81,23,0.082256964,0.023619400000000002
LMT,936468.0,5-21893632,2017,Marillyn A. Hewson,39628,926,89,16,0.0963735,0.017023378999999998
LMT,936468.0,5-21893632,2018,Marillyn A. Hewson,49258,878,28,75,0.031682572,0.085551251
LMT,936468.0,5-21893632,2019,Marillyn A. Hewson,45488,937,33,36,0.035279436000000004,0.038722708
L,60086.0,1-32646102,2005,Jonathan M. Tisch,75458,1149,65,41,0.05633032,0.035961067
L,60086.0,1-32646102,2006,Andrew H. Tisch,62100,967,89,31,0.092331507,0.03180404
L,60086.0,1-32646102,2007,Andrew H. Tisch,71185,855,95,38,0.110551577,0.044434250999999994
L,60086.0,1-32646102,2008,Andrew H. Tisch,79561,1150,68,54,0.058898322,0.046874357
L,60086.0,1-32646102,2009,Jonathan M. Tisch,75773,1447,101,82,0.06998397,0.056595599
L,60086.0,1-32646102,2010,Andrew H. Tisch,66821,884,49,42,0.054907257,0.047954105
L,60086.0,1-32646102,2011,Andrew H. Tisch,31221,885,26,43,0.029651369,0.048941182
L,60086.0,1-32646102,2012,Andrew H. Tisch,66479,953,34,46,0.035829926,0.048571051
L,60086.0,1-32646102,2013,Andrew H. Tisch,65839,1236,62,69,0.050253367,0.05590094
L,60086.0,1-32646102,2014,Andrew H. Tisch,59184,929,31,90,0.033090766,0.096370944
L,60086.0,1-32646102,2015,Andrew H. Tisch,61466,845,70,73,0.082805662,0.08652100900000001
L,60086.0,1-32646102,2016,Andrew H. Tisch,61223,1011,61,83,0.060585667,0.08182335
L,60086.0,1-32646102,2017,Andrew H. Tisch,33074,2173,239,108,0.11007328,0.04956725
L,60086.0,1-32646102,2019,Andrew H. Tisch,46974,861,29,35,0.03365167,0.041057397
LPX,60519.0,9-30609074,2000,Jeff Wagner,49914,1202,173,30,0.14360725900000001,0.024687846
LPX,60519.0,9-30609074,2001,Jeff Wagner,45077,1077,86,45,0.079847385,0.0415465
LPX,60519.0,9-30609074,2002,Jeff Wagner,25725,1025,31,58,0.030181408,0.05647183
LPX,60519.0,9-30609074,2003,Jeff Wagner,27129,1058,74,22,0.070194819,0.02119863
LPX,60519.0,9-30609074,2004,Jeff Wagner,31489,902,96,33,0.10668352099999999,0.037095835
LPX,60519.0,9-30609074,2005,Jeff Wagner,25279,1607,168,34,0.104423957,0.021460872000000002
LPX,60519.0,9-30609074,2006,Jeff Wagner,33422,1129,135,80,0.119480665,0.07118945900000001
LPX,60519.0,9-30609074,2007,Jeff Wagner,27911,1020,139,52,0.135854163,0.05113269
LPX,60519.0,9-30609074,2008,Jeff Wagner,46959,944,142,40,0.15039159800000002,0.042096327999999995
LPX,60519.0,9-30609074,2009,Jeff Wagner,28428,902,32,15,0.034932792000000004,0.0169998
LPX,60519.0,9-30609074,2010,Jeff Wagner,37345,845,71,54,0.0839034,0.06341507
LPX,60519.0,9-30609074,2011,Jeff Wagner,35094,941,49,17,0.052203712,0.017613448
LPX,60519.0,9-30609074,2012,Jeff Wagner,46065,969,29,64,0.030135182000000003,0.066432151
LPX,60519.0,9-30609074,2014,Jeff Wagner,25132,993,37,52,0.036843942000000005,0.052212028
LPX,60519.0,9-30609074,2015,Brad Southern ,47387,821,51,24,0.062126957000000003,0.028961828
LPX,60519.0,9-30609074,2016,Brad Southern ,27028,951,45,32,0.046976536,0.03317881
LPX,60519.0,9-30609074,2017,Brad Southern ,50646,896,32,57,0.036077684,0.063595437
LPX,60519.0,9-30609074,2018,Brad Southern ,35848,964,49,20,0.051210451,0.021138114
LPX,60519.0,9-30609074,2019,Brad Southern ,26872,980,76,51,0.077749346,0.052086837999999996
LOW,60667.0,5-60578072,1990,Chris Herring ,52904,1156,107,45,0.092281325,0.038820903
LOW,60667.0,5-60578072,1991,Chris Herring ,53474,1111,63,59,0.056812775999999995,0.052700820999999995
LOW,60667.0,5-60578072,1992,Chris Herring ,43062,1173,79,90,0.067228053,0.076624804
LOW,60667.0,5-60578072,1993,Chris Herring ,34232,1124,84,27,0.075023227,0.024013093
LOW,60667.0,5-60578072,1994,Chris Herring ,36496,891,72,86,0.081359128,0.09601807300000001
LOW,60667.0,5-60578072,1995,Robert L. Tillman,47545,1114,138,102,0.124178897,0.09131984300000001
LOW,60667.0,5-60578072,1996,Robert L. Tillman,54666,950,84,86,0.088291235,0.090815884
LOW,60667.0,5-60578072,1997,Robert L. Tillman,30089,1426,42,94,0.029798672000000002,0.065646099
LOW,60667.0,5-60578072,1998,Robert L. Tillman,49037,1655,193,66,0.116652495,0.039677669
LOW,60667.0,5-60578072,1999,Robert L. Tillman,53646,779,33,13,0.042155267,0.01605754
LOW,60667.0,5-60578072,2000,Robert L. Tillman,42335,1038,59,18,0.056947963,0.01766252
LOW,60667.0,5-60578072,2001,Robert A.Niblock,30960,859,88,79,0.102836676,0.09248040800000001
LOW,60667.0,5-60578072,2002,Robert A.Niblock,53886,920,101,77,0.109501355,0.08390591800000001
LOW,60667.0,5-60578072,2003,Robert A.Niblock,51918,963,78,18,0.080725137,0.018808606000000002
LOW,60667.0,5-60578072,2004,Robert A.Niblock,30835,868,45,70,0.052295112000000005,0.080788382
LOW,60667.0,5-60578072,2005,Robert A.Niblock,48157,897,50,47,0.055536269000000006,0.052678298
LOW,60667.0,5-60578072,2006,Robert A.Niblock,35121,994,57,82,0.057571217,0.08221517
LOW,60667.0,5-60578072,2007,Rick D. Damron,28121,925,43,17,0.046581258,0.018252508
LOW,60667.0,5-60578072,2008,Rick D. Damron,47970,928,104,72,0.11182388800000001,0.077682436
LOW,60667.0,5-60578072,2009,Rick D. Damron,34575,1088,78,75,0.07195389,0.068967084
LOW,60667.0,5-60578072,2010,Rick D. Damron,45801,1199,89,21,0.073947693,0.017731625
LOW,60667.0,5-60578072,2011,Rick D. Damron,43517,1275,92,25,0.072541032,0.019818608999999997
LOW,60667.0,5-60578072,2012,Rick D. Damron,26969,910,32,55,0.034963173,0.060121419
LOW,60667.0,5-60578072,2013,ROBERT A. NIBLOCK,34217,953,52,19,0.054119800999999995,0.020017333000000002
LOW,60667.0,5-60578072,2014,ROBERT A. NIBLOCK,26536,995,60,40,0.060430858,0.040116365
LOW,60667.0,5-60578072,2015,Robert A. Niblock,29414,840,34,61,0.040297636,0.07301672299999999
LOW,60667.0,5-60578072,2016,Robert A. Niblock,28929,969,114,51,0.11793188199999999,0.05272176
LOW,60667.0,5-60578072,2017,Robert A. Niblock,52984,940,28,46,0.029381215,0.04902992
LOW,60667.0,5-60578072,2018,Marvin R. Ellison,49989,983,38,34,0.038170962999999995,0.03445669
LOW,60667.0,5-60578072,2019,Marvin R. Ellison,27438,1178,112,55,0.09507101400000001,0.046858014
LTC,887905.0,7-10720518,2008,Michael Bauman,26972,972,100,16,0.102836676,0.01677431
LUB,16099.0,7-41335253,2001,David Daviss,29360,963,53,61,0.055444445,0.062877029
LUB,16099.0,7-41335253,2002,David Daviss,51271,1491,115,95,0.077138469,0.06383053799999999
LUB,16099.0,7-41335253,2003,David Daviss,42828,864,54,50,0.062767425,0.05761795
LUB,16099.0,7-41335253,2004,David Daviss,29903,973,34,15,0.03448136,0.015922831999999998
LUB,16099.0,7-41335253,2005,David Daviss,54859,944,119,74,0.126536328,0.078099429
LUB,16099.0,7-41335253,2006,David Daviss,41965,917,108,77,0.117690575,0.08436515
LUB,16099.0,7-41335253,2007,Christopher J. Pappas,41997,1850,182,40,0.098582235,0.02185411
LUB,16099.0,7-41335253,2008,Christopher J. Pappas,53889,960,39,27,0.04107119,0.028198029
LUB,16099.0,7-41335253,2009,Christopher J. Pappas,29014,1054,79,26,0.074844752,0.024905239
LUB,16099.0,7-41335253,2010,Christopher J. Pappas,39359,2232,116,89,0.05187179,0.040015753
LUB,16099.0,7-41335253,2011,Christopher J. Pappas,40496,2016,213,38,0.105589186,0.018804307
LUB,16099.0,7-41335253,2012,Christopher J. Pappas,35606,2003,265,75,0.132142265,0.037640715
LUB,16099.0,7-41335253,2013,Christopher J. Pappas,52886,1123,126,30,0.11199356199999999,0.02690275
LUB,16099.0,7-41335253,2014,Christopher J. Pappas,40814,947,128,14,0.13562849,0.014890028000000001
LUB,16099.0,7-41335253,2015,Christopher J. Pappas,32215,1198,136,52,0.11377279400000001,0.043391232
LUB,16099.0,7-41335253,2016,Christopher J. Pappas,29821,1822,236,77,0.129608852,0.042364405
LUB,16099.0,7-41335253,2017,Christopher J. Pappas,32285,1907,119,77,0.062279617,0.040257047000000004
LUB,16099.0,7-41335253,2018,Christopher J. Pappas,33091,2078,117,157,0.056228205999999996,0.075467324
LUB,16099.0,7-41335253,2019,Christopher J. Pappas,31794,1547,47,55,0.030182888999999997,0.035522159
LL,1396033.0,2-71310817,2008,Dennis R. Knowles,47466,997,74,91,0.073804565,0.091294195
LL,1396033.0,2-71310817,2009,Dennis R. Knowles,50417,937,33,29,0.034823053,0.030421947999999997
LL,1396033.0,2-71310817,2010,Dennis R. Knowles,42090,840,48,31,0.05768322,0.036818473
LL,1396033.0,2-71310817,2011,Dennis R. Knowles,40581,880,113,49,0.12883429400000002,0.055372940999999995
LL,1396033.0,2-71310817,2013,Dennis R. Knowles,50082,903,76,20,0.084479259,0.021802856000000002
LL,1396033.0,2-71310817,2014,Dennis R. Knowles,38624,870,32,31,0.036745642,0.035426655
LL,1396033.0,2-71310817,2015,Dennis R. Knowles,41329,892,61,40,0.06887671299999999,0.044703858
LL,1396033.0,2-71310817,2016,Dennis R. Knowles,41025,903,32,31,0.035177623,0.0337909
LL,1396033.0,2-71310817,2017,Dennis R. Knowles,36654,1616,212,149,0.130996743,0.091944328
LL,1396033.0,2-71310817,2018,Dennis R. Knowles,31829,920,59,35,0.064293379,0.038570784
LYB,1489393.0,9-80646235,2010,James L. Gallogly,41468,1051,142,54,0.13544161,0.051559510999999995
LYB,1489393.0,9-80646235,2011,James L. Gallogly,62157,853,47,70,0.05460549,0.082278902
LYB,1489393.0,9-80646235,2012,James L. Gallogly,54960,828,93,12,0.112402406,0.014518008999999998
LYB,1489393.0,9-80646235,2013,James L. Gallogly,26664,1068,120,43,0.112802317,0.040412415
LYB,1489393.0,9-80646235,2014,James L. Gallogly,33890,963,41,34,0.042435271,0.035243894
LYB,1489393.0,9-80646235,2015,James L. Gallogly,40559,938,83,40,0.088930701,0.042456775999999995
LYB,1489393.0,9-80646235,2016,James L. Gallogly,53323,947,65,58,0.068569007,0.061181868
LYB,1489393.0,9-80646235,2017,A. Schulman,31720,876,118,39,0.134485561,0.044309604
LYB,1489393.0,9-80646235,2018,A. Schulman,53353,813,66,23,0.08173128,0.027707021000000002
MTB,36270.0,1-60968385,2000,Barber Conable,51992,1063,87,83,0.082225532,0.077975785
MTB,36270.0,1-60968385,2001,Barber Conable,38059,1089,82,49,0.07487419099999999,0.044631009000000006
MTB,36270.0,1-60968385,2002,Barber Conable,26554,918,46,55,0.050011162000000005,0.060181644000000006
MTB,36270.0,1-60968385,2003,Barber Conable,31395,1606,99,70,0.061358710999999996,0.043430627
MTB,36270.0,1-60968385,2004,Barber Conable,46249,1108,71,59,0.064330673,0.053465280999999996
MTB,36270.0,1-60968385,2005,Barber Conable,48581,1167,35,54,0.030269400000000002,0.046461855
MTB,36270.0,1-60968385,2006,Barber Conable,44205,1016,72,42,0.070950418,0.041239079
MTB,36270.0,1-60968385,2007,Barber Conable,37839,879,63,53,0.07170423,0.06041129
MTB,36270.0,1-60968385,2008,Barber Conable,30976,983,73,64,0.074385126,0.064966133
MTB,36270.0,1-60968385,2009,Barber Conable,50800,1022,30,35,0.029381215,0.034264706
MTB,36270.0,1-60968385,2010,Colm E. Doherty,54253,1053,70,50,0.06668554900000001,0.047691689
MTB,36270.0,1-60968385,2012,James Beardi,35792,1072,86,47,0.080055445,0.043381195
MTB,36270.0,1-60968385,2013,James Beardi,52414,1035,123,32,0.119318027,0.030555057000000004
MTB,36270.0,1-60968385,2014,James Beardi,44870,1059,34,47,0.031723725,0.044013612
MTB,36270.0,1-60968385,2015,James Beardi,31972,1005,127,26,0.126406551,0.026152112
MTB,36270.0,1-60968385,2016,G. Wilmers,75282,1077,48,31,0.044652274000000006,0.028876547000000002
MTB,36270.0,1-60968385,2017,Ren F. Jones,69241,1097,62,58,0.056760813,0.052777965
MTB,36270.0,1-60968385,2018,Ren  F. Jones,69463,1064,36,95,0.033928267000000005,0.08948121099999999
MAC,912242.0,9-54448705,2008,Thomas O'Hern ,38595,1127,60,17,0.052892837000000005,0.014712111000000002
MAC,912242.0,9-54448705,2009,Arthur M. Coppola,38417,1047,66,104,0.062646352,0.099289694
MAC,912242.0,9-54448705,2010,Arthur M. Coppola,37301,1126,65,27,0.058044059,0.023971575
MAC,912242.0,9-54448705,2011,Arthur M. Coppola,38531,1049,93,65,0.088244307,0.06229318
MAC,912242.0,9-54448705,2012,Arthur M. Coppola,41845,1109,89,80,0.079895625,0.072124004
MAC,912242.0,9-54448705,2013,Arthur M. Coppola,41463,1137,145,21,0.127406815,0.018341127
MAC,912242.0,9-54448705,2014,Arthur M. Coppola,41425,1171,95,18,0.08146463599999999,0.015202597
MAC,912242.0,9-54448705,2015,Arthur M. Coppola,43321,1107,126,62,0.11412890699999999,0.056007257000000005
MAC,912242.0,9-54448705,2016,Arthur M. Coppola,39861,1013,56,30,0.055746475,0.029568874
MAC,912242.0,9-54448705,2017,Arthur M. Coppola,51636,1085,94,72,0.08626068,0.066715245
CLI,924901.0,2-23305147,2002,Mitchell E. Hersh,33239,906,49,28,0.053804979,0.030693177999999998
CLI,924901.0,2-23305147,2003,Mitchell E. Hersh,34567,900,74,54,0.082225532,0.060341434000000006
CLI,924901.0,2-23305147,2004,Mitchell E. Hersh,44521,998,123,63,0.123469599,0.063489696
CLI,924901.0,2-23305147,2005,Mitchell E. Hersh,45701,859,82,22,0.09580143099999999,0.025402344
CLI,924901.0,2-23305147,2006,Mitchell E. Hersh,50019,758,22,48,0.02908704,0.062963223
CLI,924901.0,2-23305147,2007,Mitchell E. Hersh,44741,988,93,16,0.09454483,0.016254817
CLI,924901.0,2-23305147,2008,Mitchell E. Hersh,46379,896,29,77,0.032711705,0.08579592
CLI,924901.0,2-23305147,2010,Mitchell E. Hersh,37163,1150,57,60,0.049221404,0.051953220999999994
CLI,924901.0,2-23305147,2012,Mitchell E. Hersh,50635,933,52,36,0.055303164,0.038405012999999995
CLI,924901.0,2-23305147,2013,Mitchell E. Hersh,56837,1140,49,18,0.042682951,0.015430493
CLI,924901.0,2-23305147,2014,Mitchell E. Hersh,54451,886,45,44,0.051237744,0.049535634
CLI,924901.0,2-23305147,2015,Mitchell E. Hersh,51525,1024,64,44,0.062734845,0.042597887
CLI,924901.0,2-23305147,2016,Michael J. DeMarco,54859,941,66,59,0.06998397,0.062340103
CLI,924901.0,2-23305147,2017,Michael J. DeMarco,53901,1075,60,89,0.056002708,0.082723478
CLI,924901.0,2-23305147,2018,Michael J. DeMarco,59237,1237,113,76,0.091574011,0.061584165999999996
CLI,924901.0,2-23305147,2019,Michael J. DeMarco,53540,1310,44,46,0.033585413,0.035378137999999996
M,794367.0,1-33324058,1999,James M. Zimmerman,52335,1001,68,38,0.067957154,0.038192524
M,794367.0,1-33324058,2000,James M. Zimmerman,33536,916,57,31,0.062376905,0.034151621
M,794367.0,1-33324058,2001,James M. Zimmerman,40091,971,51,29,0.052133800999999994,0.029589948999999997
M,794367.0,1-33324058,2002,James M. Zimmerman,44687,898,74,51,0.082513016,0.056821904000000006
M,794367.0,1-33324058,2003,James M. Zimmerman,45842,984,105,44,0.10714973900000001,0.044866737000000004
M,794367.0,1-33324058,2004,James M. Zimmerman,43120,1017,103,62,0.10173020599999999,0.060937187000000004
M,794367.0,1-33324058,2005,TERRY J. LUNDGREN,34180,959,103,18,0.107780315,0.019174311
M,794367.0,1-33324058,2006,TERRY J. LUNDGREN,53477,971,103,96,0.105589186,0.09875673300000001
M,794367.0,1-33324058,2007,TERRY J. LUNDGREN,52723,1201,74,94,0.061358710999999996,0.077898722
M,794367.0,1-33324058,2008,TERRY J. LUNDGREN,38527,934,73,61,0.078076731,0.065710783
M,794367.0,1-33324058,2009,TERRY J. LUNDGREN,45990,968,42,14,0.043388971,0.014700386000000001
M,794367.0,1-33324058,2010,TERRY J. LUNDGREN,27161,981,29,24,0.029657842,0.024756452
M,794367.0,1-33324058,2012,TERRY J. LUNDGREN,25163,908,44,17,0.047965605999999994,0.019072869
M,794367.0,1-33324058,2014,TERRY J. LUNDGREN,25678,1005,130,68,0.12930644300000002,0.068080167
M,794367.0,1-33324058,2015,Jeff Gennette,46184,791,46,12,0.057749635,0.015759874
M,794367.0,1-33324058,2016,Jeff Gennette,25645,1012,78,35,0.076630691,0.034482228
MMP,1126975.0,7-31599053,2002,Michael N. Mears,52055,906,41,42,0.045066155999999996,0.04617011
MMP,1126975.0,7-31599053,2003,Michael N. Mears,34959,1015,93,45,0.09116179099999999,0.044526486
MMP,1126975.0,7-31599053,2004,Michael N. Mears,51914,1092,49,103,0.044521066,0.094468621
MMP,1126975.0,7-31599053,2005,Michael N. Mears,42857,980,113,26,0.11480034,0.026063307999999997
MMP,1126975.0,7-31599053,2006,Michael N. Mears,33780,1180,91,105,0.077509217,0.089013464
MMP,1126975.0,7-31599053,2009,Michael N. Mears,44943,960,52,23,0.053738512,0.024408294
MMP,1126975.0,7-31599053,2010,Michael N. Mears,44758,923,59,78,0.064253447,0.084288049
MMP,1126975.0,7-31599053,2012,Michael N. Mears,38871,1011,53,34,0.052203712,0.033991726
MMP,1126975.0,7-31599053,2013,Michael N. Mears,40488,876,69,30,0.07900779,0.033710007
MMP,1126975.0,7-31599053,2014,Michael N. Mears,47692,839,101,44,0.120538898,0.052918482
MMP,1126975.0,7-31599053,2015,Michael N. Mears,39631,908,86,25,0.09425650099999999,0.02729205
MMP,1126975.0,7-31599053,2016,Michael N. Mears,35777,845,75,70,0.088798914,0.08316685900000001
MMP,1126975.0,7-31599053,2017,Michael N. Mears,36635,1253,110,49,0.087522344,0.039035456
MMP,1126975.0,7-31599053,2018,Michael N. Mears,52086,1018,69,22,0.067329335,0.021308375
MMP,1126975.0,7-31599053,2019,Michael N. Mears,36375,1040,178,18,0.17115937,0.016926841
MRO,101778.0,2-50996816,2003,P. Cazalot,39189,1750,106,94,0.060411827,0.053798932
MRO,101778.0,2-50996816,2004,P. Cazalot,44367,2359,239,225,0.101116864,0.095414952
MRO,101778.0,2-50996816,2005,P. Cazalot,42729,979,44,51,0.044652274000000006,0.051754097
MRO,101778.0,2-50996816,2006,Thomas J. Usher,45815,935,48,84,0.051708385,0.089364841
MRO,101778.0,2-50996816,2007,P. Cazalot,52076,762,58,40,0.076182366,0.052510997000000004
MRO,101778.0,2-50996816,2008,Gregory H. Boyce,41342,1409,217,51,0.15391304,0.036242567999999996
MRO,101778.0,2-50996816,2009,Gregory H. Boyce,53768,796,59,27,0.074728853,0.034069791
MRO,101778.0,2-50996816,2011,Gregory H. Boyce,29262,849,85,15,0.099877835,0.017978393999999998
MRO,101778.0,2-50996816,2012,Clarence P. Cazalot,40426,1313,65,76,0.049311562,0.058113539000000006
MRO,101778.0,2-50996816,2013,Clarence P. Cazalot,40599,752,43,15,0.056740414,0.020323624
MRO,101778.0,2-50996816,2014,Gaurdie E. Banister,39219,1245,59,42,0.047139202000000005,0.033506952
MRO,101778.0,2-50996816,2015,Gaurdie E. Banister,39170,908,29,58,0.032467932000000005,0.063811233
MRO,101778.0,2-50996816,2016,Lee M. Tillman,49884,842,47,59,0.055328938,0.07054328900000001
MRO,101778.0,2-50996816,2017,Lee M. Tillman,37116,892,102,30,0.114803523,0.03345953
MRO,101778.0,2-50996816,2018,Lee M. Tillman,37142,984,44,36,0.044567405,0.036943934
MRO,101778.0,2-50996816,2019,Lee M. Tillman,53631,832,27,73,0.032778527,0.087674031
MMI,1578732.0,3-52478370,2016,George M. Marcus,40860,921,63,44,0.068158781,0.048104025999999994
MMI,1578732.0,3-52478370,2017,George M. Marcus,50721,900,32,84,0.035595306,0.093036354
MMI,1578732.0,3-52478370,2018,George M. Marcus,39264,757,41,32,0.05405343,0.04253407
MMI,1578732.0,3-52478370,2019,George M. Marcus,48286,910,92,66,0.101116864,0.072191125
MCS,62234.0,3-91139844,2007,George M. Marcus,51939,1165,81,24,0.069546094,0.020812962
MCS,62234.0,3-91139844,2008,George M. Marcus,46671,1158,91,20,0.07820308,0.017451933
MCS,62234.0,3-91139844,2009,George M. Marcus,29250,1396,125,44,0.08980965099999999,0.0317449
MCS,62234.0,3-91139844,2010,Stephen H. Marcus ,38871,1020,88,29,0.086019254,0.028565814
MCS,62234.0,3-91139844,2011,Stephen H. Marcus ,51261,989,49,92,0.049359028,0.09267159
MCS,62234.0,3-91139844,2012,Stephen H. Marcus ,50586,862,97,26,0.11281474699999999,0.030510517
MCS,62234.0,3-91139844,2013,Stephen H. Marcus ,42636,1114,180,41,0.161498592,0.036635122
MCS,62234.0,3-91139844,2014,Marcus Theatres,33685,957,28,68,0.029598715,0.070769923
MCS,62234.0,3-91139844,2015,Katherine M. Gehl,31354,1423,84,138,0.059088629000000004,0.097039784
MCS,62234.0,3-91139844,2016,Marcus Theatres,53025,975,70,85,0.07199580400000001,0.08695665300000001
MCS,62234.0,3-91139844,2017,Marcus Theatres,27740,994,67,61,0.06780627,0.060937187000000004
MCS,62234.0,3-91139844,2018,Greg Marcus,48798,819,45,56,0.054909222,0.06813904
